system:index,LST,NDBI,NDVI,NDWI,zone_id,.geo,city,ndvi_n,lst_n,ndbi_n,ndwi_n,tree_category,income_score,income_n,priority_score,water_ok
9,295.3472443500696,-0.0661101537307742,0.4046643011296399,-0.4181272291069308,Z10,"{""type"":""Polygon"",""coordinates"":[[[81.0999985185246,26.89999974348942],[81.0999985185246,27.0499995001678],[81.02999956757874,27.04999948654371],[81.02999956757873,26.89999975476672],[81.0999985185246,26.89999974348942]]]}",lucknow_features,0.7520961047043065,0.3770195710532391,0.4913016997020143,0.22456878766849714,High,0.10789142699330445,0.8921085730066955,0.4982861521418094,False
0,305.7035079599092,0.0496646610074023,0.2514766209689857,-0.3100921668863737,Z1,"{""type"":""Polygon"",""coordinates"":[[[73.76400143465389,18.379999871170828],[73.76400143465389,18.449998826992502],[73.74999982887877,18.449998844662662],[73.74999982887877,18.379999825031273],[73.76400143465389,18.379999871170828]]]}",mumbai_features,0.46775916110796045,0.7278533845358514,0.8416898265513382,0.3882240997456187,Medium,0.03142918568673425,0.9685708143132657,0.7227808246723667,True
1,306.1156221744711,0.0351406999976341,0.2899273341465577,-0.3506026540045628,Z2,"{""type"":""Polygon"",""coordinates"":[[[73.77799847097619,18.37999983718417],[73.77799847097619,18.44999881228124],[73.76400143465389,18.449998826992502],[73.76400143465389,18.379999871170828],[73.77799847097619,18.37999983718417]]]}",mumbai_features,0.5391288577607508,0.7418143657287004,0.7977336042576202,0.3268573890180534,Medium,0.6364104112637804,0.3635895887362196,0.5834071535880314,True
2,306.4986553961634,0.0781951291976986,0.3215756189900838,-0.428079017951993,Z3,"{""type"":""Polygon"",""coordinates"":[[[73.79200009178608,18.379999818064455],[73.79200009178608,18.449998810126765],[73.77799847097619,18.44999881228124],[73.77799847097619,18.37999983718417],[73.79200009178608,18.379999818064455]]]}",mumbai_features,0.5978723322558107,0.7547901850897626,0.9280362165666419,0.20949346790018614,Medium,0.3143559810763267,0.6856440189236733,0.6647207360754098,False
3,307.36428307018565,0.0816902409341779,0.2873262291165163,-0.3976780006462065,Z4,"{""type"":""Polygon"",""coordinates"":[[[73.80600162611299,18.37999984629191],[73.80600162611299,18.449998851778787],[73.79200009178608,18.449998810126765],[73.79200009178608,18.379999818064455],[73.80600162611299,18.37999984629191]]]}",mumbai_features,0.5343008568833995,0.7841146083928523,0.9386140409168133,0.2555459981841346,Medium,0.5085706911647028,0.49142930883529723,0.6492617631193612,False
4,306.84295914129643,0.0773140435741899,0.2558767313224512,-0.3706488657844017,Z5,"{""type"":""Polygon"",""coordinates"":[[[73.81999876329446,18.37999981151146],[73.81999876329446,18.449998825719046],[73.80600162611299,18.449998851778787],[73.80600162611299,18.37999984629191],[73.81999876329446,18.37999981151146]]]}",mumbai_features,0.47592635789610244,0.7664539859017283,0.9253696440317322,0.29649068234558423,Medium,0.907566473926093,0.09243352607390698,0.5764786726915841,True
5,307.8570217285808,0.0932006583071872,0.288564622639955,-0.3890373546710832,Z6,"{""type"":""Polygon"",""coordinates"":[[[73.76400143465389,18.449998826992502],[73.76400143465389,18.519997779493778],[73.74999982887877,18.519997776503974],[73.74999982887877,18.449998844662662],[73.76400143465389,18.449998826992502]]]}",mumbai_features,0.536599481871093,0.8008068623840334,0.973449886620419,0.2686351526173484,Medium,0.24929222914887494,0.7507077708511251,0.7085173929362335,True
6,307.2802432830978,0.0689830142924738,0.2741804973223189,-0.3668236598192459,Z7,"{""type"":""Polygon"",""coordinates"":[[[73.77799847097619,18.44999881228124],[73.77799847097619,18.519997780706742],[73.76400143465389,18.519997779493778],[73.76400143465389,18.449998826992502],[73.77799847097619,18.44999881228124]]]}",mumbai_features,0.5099006101025919,0.7812676357684502,0.9001560969286868,0.3022852388823205,Medium,0.41038292303562973,0.5896170769643703,0.66506503195528,True
7,307.813049539871,0.0787584908234937,0.2475744796486849,-0.3418365516518402,Z8,"{""type"":""Polygon"",""coordinates"":[[[73.79200009178608,18.449998810126765],[73.79200009178608,18.519997792167175],[73.77799847097619,18.519997780706742],[73.77799847097619,18.44999881228124],[73.79200009178608,18.449998810126765]]]}",mumbai_features,0.4605162618400053,0.7993172391730542,0.9297412093601743,0.34013658918462514,Medium,0.7555511385430487,0.24444886145695133,0.6160117260182157,True
8,307.3566015104365,0.0405515620555434,0.2458187500335314,-0.3170050457394184,Z9,"{""type"":""Polygon"",""coordinates"":[[[73.80600162611299,18.449998851778787],[73.80600162611299,18.519997756013968],[73.79200009178608,18.519997792167175],[73.79200009178608,18.449998810126765],[73.80600162611299,18.449998851778787]]]}",mumbai_features,0.45725739146589445,0.7838543841457869,0.8141093749759624,0.37775222771821415,Medium,0.22879816549162246,0.7712018345083775,0.6973679289729269,True
9,306.1035119182399,0.0104087307979169,0.2561506872809024,-0.3098244735729224,Z10,"{""type"":""Polygon"",""coordinates"":[[[73.81999876329446,18.449998825719046],[73.81999876329446,18.519997823208755],[73.80600162611299,18.519997756013968],[73.80600162611299,18.449998851778787],[73.81999876329446,18.449998825719046]]]}",mumbai_features,0.4764348570118559,0.7414041128097026,0.722883228717986,0.3886296109921841,Medium,0.07697990982879299,0.923020090171207,0.6965941123415897,True
0,307.74779608402457,-0.0189090997135896,0.389384040067348,-0.4603693108740736,Z1,"{""type"":""Polygon"",""coordinates"":[[[78.89499980319687,20.999998146439335],[78.94000107382202,20.999998179744427],[78.94000107382202,21.149997884412073],[78.89499980319687,21.149997882613686],[78.8499985651889,21.149997847210482],[78.8499985651889,20.999998151078863],[78.89499980319687,20.999998146439335]]]}",nagpur_features,0.7237338844314372,0.7971066814255899,0.6341539162207549,0.16057899646278978,Medium,0.289751452913768,0.710248547086232,0.603271402231047,False
1,308.4150106162623,0.0124557737579982,0.3360946794582887,-0.4190325927015386,Z2,"{""type"":""Polygon"",""coordinates"":[[[78.98500002390028,20.99999819540813],[79.02999904725039,20.999998179043775],[79.02999904725039,21.14999787361377],[78.98500002390028,21.149997885893825],[78.94000107382202,21.149997884412073],[78.94000107382202,20.999998179744427],[78.98500002390028,20.99999819540813]]]}",nagpur_features,0.6248216618173681,0.8197095648181655,0.7290785273240349,0.22319731105180102,Medium,0.16122128725400442,0.8387787127459956,0.6722786832019552,False
2,307.73095569619045,0.0210788518787486,0.3114115065174459,-0.3798987395596802,Z3,"{""type"":""Polygon"",""coordinates"":[[[79.0750003605514,20.999998191851425],[79.12000160989884,20.99999817814699],[79.12000160989884,21.149997847685285],[79.0750003605514,21.149997909640067],[79.02999904725039,21.14999787361377],[79.02999904725039,20.999998179043775],[79.0750003605514,20.999998191851425]]]}",nagpur_features,0.5790063720701845,0.7965361882721752,0.7551759492653961,0.28247864821284385,Medium,0.9296976523425731,0.07030234765742693,0.524521132546999,True
3,308.6703057379744,-0.0103817207765561,0.3589657934536233,-0.4105595621879049,Z4,"{""type"":""Polygon"",""coordinates"":[[[79.16500061774585,20.999998185882564],[79.20999960002473,20.99999818644176],[79.20999960002473,21.149997902727343],[79.16500061774585,21.149997914482338],[79.12000160989884,21.149997847685285],[79.12000160989884,20.99999817814699],[79.16500061774585,20.999998185882564]]]}",nagpur_features,0.6672735263749943,0.8283580662939936,0.6599617081782598,0.23603255568855414,Medium,0.808120379564417,0.19187962043558304,0.5206743834060003,False
4,307.3383863826475,-0.0828154044716142,0.4662835771796286,-0.4906925704714853,Z5,"{""type"":""Polygon"",""coordinates"":[[[79.25500085419186,20.999998153858016],[79.30000211559067,20.99999822014833],[79.30000211559067,21.149997879031144],[79.25500085419186,21.14999787709769],[79.20999960002473,21.149997902727343],[79.20999960002473,20.99999818644176],[79.25500085419186,20.999998153858016]]]}",nagpur_features,0.8664697710480929,0.7832373196342947,0.44074388599383924,0.11464425629039328,High,0.6334037565104235,0.36659624348957653,0.4638348045620977,False
5,307.31876534904063,-0.054948691228229,0.4467207763739779,-0.4911425081715486,Z6,"{""type"":""Polygon"",""coordinates"":[[[78.89499980319687,21.149997882613686],[78.94000107382202,21.149997884412073],[78.94000107382202,21.300001998524497],[78.89499980319687,21.30000205141077],[78.8499985651889,21.300001999227792],[78.8499985651889,21.149997847210482],[78.89499980319687,21.149997882613686]]]}",nagpur_features,0.8301585808568888,0.7825726279748209,0.5250814466012869,0.11396267483706109,High,0.8714605901877177,0.1285394098122823,0.4396694142055819,False
6,307.65289316965175,-0.019524055288872,0.4080990261251316,-0.4703775230920176,Z7,"{""type"":""Polygon"",""coordinates"":[[[78.98500002390028,21.149997885893825],[79.02999904725039,21.14999787361377],[79.02999904725039,21.300002021327273],[78.98500002390028,21.300002052491607],[78.94000107382202,21.300001998524497],[78.94000107382202,21.149997884412073],[78.98500002390028,21.149997885893825]]]}",nagpur_features,0.758471416389214,0.7938917042277908,0.6322927762776157,0.14541820458470617,High,0.8036720768991145,0.19632792310088554,0.49049918174353235,False
7,306.2355000146497,-0.0145100766596665,0.363669203577573,-0.4059832289687771,Z8,"{""type"":""Polygon"",""coordinates"":[[[79.0750003605514,21.149997909640067],[79.12000160989884,21.149997847685285],[79.12000160989884,21.30000201448505],[79.0750003605514,21.300002057700553],[79.02999904725039,21.300002021327273],[79.02999904725039,21.14999787361377],[79.0750003605514,21.149997909640067]]]}",nagpur_features,0.6760036883418146,0.7458754056371423,0.6474673942109109,0.24296494620836773,Medium,0.18657005888603584,0.8134299411139642,0.6191773476403339,False
8,306.65822241167336,-0.0153885578545222,0.3952466855165589,-0.4283557413734871,Z9,"{""type"":""Polygon"",""coordinates"":[[[79.16500061774585,21.149997914482338],[79.20999960002473,21.149997902727343],[79.20999960002473,21.300002071033134],[79.16500061774585,21.30000202789523],[79.12000160989884,21.30000201448505],[79.12000160989884,21.149997847685285],[79.16500061774585,21.149997914482338]]]}",nagpur_features,0.7346157431205266,0.7601957547687945,0.6448087038814644,0.20907427752834917,Medium,0.8925589984899778,0.10744100151002223,0.46696629388742983,False
9,305.21489993597646,-0.1101435705873637,0.5118831713942117,-0.5125254767054344,Z10,"{""type"":""Polygon"",""coordinates"":[[[79.25500085419186,21.14999787709769],[79.30000211559067,21.149997879031144],[79.30000211559067,21.30000203487277],[79.25500085419186,21.300002029877973],[79.20999960002473,21.300002071033134],[79.20999960002473,21.149997902727343],[79.25500085419186,21.14999787709769]]]}",nagpur_features,0.9511087526855886,0.7113010619229301,0.3580362180335887,0.08157100201695261,High,0.5393422419156507,0.4606577580843493,0.4301725237952689,False
0,307.1113173962815,0.0434788132581917,0.2997137090305718,-0.3769664659244645,Z1,"{""type"":""Polygon"",""coordinates"":[[[73.81999876329446,18.37999981151146],[73.81999876329446,18.519997823208755],[73.74999982887877,18.519997776503974],[73.74999982887877,18.379999825031273],[73.81999876329446,18.37999981151146]]]}",pune_features,0.5572936861626848,0.7755450204217936,0.8229685907564663,0.2869205594498369,Medium,0.8074401551640625,0.19255984483593747,0.5599633508923166,True
1,307.5285710063469,0.0345263605857649,0.2670136936460255,-0.3513989143870644,Z2,"{""type"":""Polygon"",""coordinates"":[[[73.89000222534351,18.379999828449453],[73.89000222534351,18.519997814315534],[73.81999876329446,18.519997823208755],[73.81999876329446,18.37999981151146],[73.89000222534351,18.379999828449453]]]}",pune_features,0.49659805828814296,0.7896801062716318,0.7958743291099003,0.3256511857844503,Medium,0.8960912999234932,0.10390870007650677,0.5560383798848063,True
2,310.1261810367493,0.0426350763336561,0.2547752168333635,-0.3530983311750257,Z3,"{""type"":""Polygon"",""coordinates"":[[[73.96000117000168,18.379999837076255],[73.96000117000168,18.519997794356673],[73.89000222534351,18.519997814315534],[73.89000222534351,18.379999828449453],[73.96000117000168,18.379999837076255]]]}",pune_features,0.4738817988112869,0.8776780046682016,0.8204150526557124,0.3230768494619042,Medium,0.3180034749718639,0.6819965250281361,0.7044088394814579,True
3,309.88575171439,-0.0103689939099918,0.3302234460312253,-0.4090926212888485,Z4,"{""type"":""Polygon"",""coordinates"":[[[74.03000019162782,18.37999983858856],[74.03000019162782,18.519997767177724],[73.96000117000168,18.519997794356673],[73.96000117000168,18.379999837076255],[74.03000019162782,18.37999983858856]]]}",pune_features,0.6139238626859945,0.8695331042278325,0.6600002255617358,0.23825472935791023,Medium,0.11005192452767676,0.8899480754723232,0.6863702932440938,False
4,309.69621497752973,-0.0166496625969309,0.33115800119312,-0.4175576019761349,Z5,"{""type"":""Polygon"",""coordinates"":[[[74.09999912728527,18.379999860445878],[74.09999912728529,18.519997760386637],[74.03000019162782,18.519997767177724],[74.03000019162782,18.37999983858856],[74.09999912728527,18.379999860445878]]]}",pune_features,0.615658522797543,0.8631122657195743,0.6409920177614936,0.22543167888123766,Medium,0.22793516254194168,0.7720648374580583,0.6590991118583427,False
5,308.38288507954366,0.0255321469862846,0.2740626667316491,-0.3336487287432991,Z6,"{""type"":""Polygon"",""coordinates"":[[[73.81999876329446,18.519997823208755],[73.81999876329446,18.66000017423062],[73.74999982887877,18.66000022062794],[73.74999982887877,18.519997776503974],[73.81999876329446,18.519997823208755]]]}",pune_features,0.5096819006738827,0.8186212645409818,0.7686536795866719,0.3525397913098193,Medium,0.4271077886262563,0.5728922113737437,0.6463732610148483,True
6,308.7646340086085,0.0257895089634857,0.2958169899990783,-0.3563222987536136,Z7,"{""type"":""Polygon"",""coordinates"":[[[73.89000222534351,18.519997814315534],[73.89000222534351,18.660000162239793],[73.81999876329446,18.66000017423062],[73.81999876329446,18.519997823208755],[73.89000222534351,18.519997814315534]]]}",pune_features,0.5500608513922477,0.8315535765815394,0.7694325759409235,0.31819306997998775,Medium,0.8180147659224931,0.18198523407750689,0.5628627649363517,True
7,310.00079457981883,0.04017668410943,0.2689892219214647,-0.3517738684729727,Z8,"{""type"":""Polygon"",""coordinates"":[[[73.96000117000168,18.519997794356673],[73.96000117000168,18.660000136769856],[73.89000222534351,18.660000162239793],[73.89000222534351,18.519997814315534],[73.96000117000168,18.519997794356673]]]}",pune_features,0.50026490454652,0.8734303521845205,0.812974820957173,0.325083192147175,Medium,0.8607305832563434,0.13926941674365656,0.5855699039597638,True
8,310.246263926735,0.0158517500315998,0.2903919865054048,-0.370657427331804,Z9,"{""type"":""Polygon"",""coordinates"":[[[74.03000019162782,18.519997767177724],[74.03000019162782,18.660000192304736],[73.96000117000168,18.660000136769856],[73.96000117000168,18.519997794356673],[74.03000019162782,18.519997767177724]]]}",pune_features,0.5399913150511209,0.8817459909434522,0.7393563219205798,0.29647771301245124,Medium,0.006952130531190703,0.9930478694688093,0.7383043541011305,True
9,310.292400179723,-0.0218331779974674,0.3333323995914133,-0.4049913913210979,Z10,"{""type"":""Polygon"",""coordinates"":[[[74.09999912728529,18.519997760386637],[74.09999912728527,18.660000180639045],[74.03000019162782,18.660000192304736],[74.03000019162782,18.519997767177724],[74.09999912728529,18.519997760386637]]]}",pune_features,0.6196944987590767,0.8833089250464617,0.6253043031596952,0.24446741676213474,Medium,0.5107473025775657,0.48925269742243427,0.6021183249161202,False
0,308.4164934056709,-0.1260182145777418,0.2865575464710446,-0.3393101963999392,Z1,"{""type"":""Polygon"",""coordinates"":[[[72.70999919790215,21.099997938072764],[72.70999919790215,21.224999959558613],[72.6500020014233,21.22499993169516],[72.6500020014233,21.099997979343215],[72.70999919790215,21.099997938072764]]]}",surat_features,0.5328740784781142,0.81975979651199,0.30999220444766756,0.3439636009775508,Medium,0.417411003148779,0.582588996851221,0.5736979955242025,True
1,308.78406235862326,-0.0692965341469571,0.3813922576004939,-0.4272450073122325,Z2,"{""type"":""Polygon"",""coordinates"":[[[72.77000090351893,21.09999801072069],[72.77000090351893,21.224999989125063],[72.70999919790215,21.224999959558613],[72.70999919790215,21.099997938072764],[72.77000090351893,21.09999801072069]]]}",surat_features,0.7089000609925742,0.8322117407981091,0.48165823909289496,0.21075685655124266,Medium,0.22210781047073025,0.7778921895292698,0.6021344050164189,False
2,309.2955598785936,-0.0217143797303198,0.2835976797729529,-0.3358541314513296,Z3,"{""type"":""Polygon"",""coordinates"":[[[72.8299980714329,21.09999798865362],[72.8299980714329,21.224999983338723],[72.77000090351893,21.224999989125063],[72.77000090351893,21.09999801072069],[72.8299980714329,21.09999798865362]]]}",surat_features,0.5273801676785944,0.8495394790904797,0.6256638416516628,0.34919896971893966,Medium,0.1198653673336828,0.8801346326663172,0.6891274252781605,True
3,310.16415423703387,0.0053594237673841,0.2535584510264436,-0.3148974901795076,Z4,"{""type"":""Polygon"",""coordinates"":[[[72.88999978021023,21.09999796748522],[72.88999978021023,21.224999954425822],[72.8299980714329,21.224999983338723],[72.8299980714329,21.09999798865362],[72.88999978021023,21.09999796748522]]]}",surat_features,0.47162331777515315,0.8789644032350858,0.7076016907054522,0.3809448270076275,Medium,0.33761517140362796,0.662384828596372,0.6787768421005549,True
4,308.1676812059019,-0.0796597127845781,0.4633035918203222,-0.4842460368264482,Z5,"{""type"":""Polygon"",""coordinates"":[[[72.95000140212463,21.099997936583172],[72.95000140212463,21.224999977631864],[72.88999978021023,21.224999954425822],[72.88999978021023,21.09999796748522],[72.95000140212463,21.099997936583172]]]}",surat_features,0.8609385173066796,0.8113309136470321,0.45029446831724984,0.12440969219434432,High,0.9429097039125192,0.05709029608748084,0.4110724334654034,False
5,309.24393661465814,-0.0348286229232625,0.3533348575724915,-0.4174951827899692,Z6,"{""type"":""Polygon"",""coordinates"":[[[72.70999919790215,21.224999959558613],[72.70999919790215,21.350001928163426],[72.6500020014233,21.35000195419828],[72.6500020014233,21.22499993169516],[72.70999919790215,21.224999959558613]]]}",surat_features,0.6568217518174784,0.84779066434095,0.585974077363865,0.2255262336598584,Medium,0.32320293202075523,0.6767970679792448,0.6156040423744369,False
6,308.44989093714605,-0.0042886944431765,0.3460647149066709,-0.4232662537580077,Z7,"{""type"":""Polygon"",""coordinates"":[[[72.77000090351893,21.224999989125063],[72.77000090351893,21.350001967649206],[72.70999919790215,21.350001928163426],[72.70999919790215,21.224999959558613],[72.77000090351893,21.224999989125063]]]}",surat_features,0.6433273889356794,0.8208911875010334,0.678402023445657,0.21678401237649958,Medium,0.5187906217433661,0.4812093782566339,0.5885483581250799,False
7,308.0990216070467,-0.0640350444542511,0.4130225230218227,-0.4472859534541393,Z8,"{""type"":""Polygon"",""coordinates"":[[[72.8299980714329,21.224999983338723],[72.8299980714329,21.350001943321374],[72.77000090351893,21.350001967649206],[72.77000090351893,21.224999989125063],[72.8299980714329,21.224999983338723]]]}",surat_features,0.7676100890157795,0.8090049677454951,0.49758193996025096,0.18039812645231695,High,0.7030189588951778,0.29698104110482215,0.48796190180141036,False
8,308.02372942815504,-0.0792726561092143,0.4282492524212037,-0.455103447799925,Z9,"{""type"":""Polygon"",""coordinates"":[[[72.88999978021023,21.224999954425822],[72.88999978021023,21.35000195998818],[72.8299980714329,21.350001943321374],[72.8299980714329,21.224999983338723],[72.88999978021023,21.224999954425822]]]}",surat_features,0.7958729473203643,0.8064543333428629,0.4514658808025296,0.16855591105923642,High,0.363629602379294,0.636370397620706,0.5409900696782035,False
9,307.9255394992686,-0.0869471793903214,0.4388536182890968,-0.4622728751623631,Z10,"{""type"":""Polygon"",""coordinates"":[[[72.95000140212463,21.224999977631864],[72.95000140212463,21.35000191471254],[72.88999978021023,21.35000195998818],[72.88999978021023,21.224999954425822],[72.95000140212463,21.224999977631864]]]}",surat_features,0.8155560770374013,0.8031280036457237,0.4282392244437185,0.15769541032644008,High,0.9717820827209607,0.02821791727903933,0.4102251038899321,False
0,308.1142387750236,-0.1214771358734504,0.5156973897610907,-0.5435853509953773,Z1,"{""type"":""Polygon"",""coordinates"":[[[73.02000042445346,22.200000253679107],[73.02000042445346,22.325002190210547],[72.95000140212463,22.32500220349411],[72.95000140212463,22.20000022156043],[73.02000042445346,22.200000253679107]]]}",vadodara_features,0.958188455123213,0.8095204719150351,0.3237356085262693,0.03452041199998721,High,0.9624472949421112,0.03755270505788877,0.3675424225323143,False
1,307.7578778950399,-0.1165358925564705,0.5360470909250569,-0.5510016352329562,Z2,"{""type"":""Polygon"",""coordinates"":[[[73.0899993808854,22.20000026951328],[73.0899993808854,22.325002183264086],[73.02000042445346,22.325002190210547],[73.02000042445346,22.200000253679107],[73.0899993808854,22.20000026951328]]]}",vadodara_features,0.995960238245674,0.7974482177497476,0.3386900957699653,0.0232859637902405,High,0.25178229582536416,0.7482177041746358,0.4986924417851326,False
2,309.0671264232082,-0.0719975799372351,0.4649338818292472,-0.4962742624154311,Z3,"{""type"":""Polygon"",""coordinates"":[[[73.15999829827662,22.20000023489386],[73.15999829827662,22.325002236842266],[73.0899993808854,22.325002183264086],[73.0899993808854,22.20000026951328],[73.15999829827662,22.20000023489386]]]}",vadodara_features,0.86396455489552,0.8418009564630978,0.4734836254938141,0.10618891301359745,High,0.49724850589238545,0.5027514941076145,0.5122148239913537,False
3,309.34325322634874,-0.0378314234111452,0.3549962474380984,-0.3982396724113392,Z4,"{""type"":""Polygon"",""coordinates"":[[[73.23000170282357,22.200000237004915],[73.23000170282357,22.32500217610994],[73.15999829827662,22.325002236842266],[73.15999829827662,22.20000023489386],[73.23000170282357,22.200000237004915]]]}",vadodara_features,0.6599055149243626,0.85115516209171,0.576886214510179,0.254695158039108,Medium,0.30087830981676966,0.6991216901832303,0.6157048904548809,False
4,310.2928618188499,-0.0164847796531086,0.3939120555616485,-0.4500256186607223,Z5,"{""type"":""Polygon"",""coordinates"":[[[73.30000070827495,22.2000002688222],[73.30000070827495,22.325002254421605],[73.23000170282357,22.32500217610994],[73.23000170282357,22.200000237004915],[73.30000070827495,22.2000002688222]]]}",vadodara_features,0.7321384903687819,0.8833245637576252,0.6414910297958981,0.17624798523746918,Medium,0.2848404943774676,0.7151595056225324,0.6228203508989161,False
5,308.1789674054687,-0.1157789899829669,0.5382235289345526,-0.5663735807873954,Z6,"{""type"":""Polygon"",""coordinates"":[[[73.02000042445346,22.325002190210547],[73.02000042445346,22.449999752571966],[72.95000140212463,22.449999758588636],[72.95000140212463,22.32500220349411],[73.02000042445346,22.325002190210547]]]}",vadodara_features,1.0,0.8117132504224299,0.3409808329699092,0.0,High,0.036886947354532795,0.9631130526454672,0.5466980480801873,False
6,307.6896337912392,-0.0802029775409825,0.4648545586709784,-0.4878590574832662,Z7,"{""type"":""Polygon"",""coordinates"":[[[73.0899993808854,22.325002183264086],[73.0899993808854,22.449999775712033],[73.02000042445346,22.449999752571966],[73.02000042445346,22.325002190210547],[73.0899993808854,22.325002183264086]]]}",vadodara_features,0.8638173204419731,0.7951363473603779,0.4486502979438376,0.11893656142569163,High,0.6095643339798968,0.39043566602010316,0.4731299124605296,False
7,308.543216201311,-0.0648630366193831,0.4480829189501202,-0.4873547329382985,Z8,"{""type"":""Polygon"",""coordinates"":[[[73.15999829827662,22.325002236842266],[73.15999829827662,22.44999970618485],[73.0899993808854,22.449999775712033],[73.0899993808854,22.325002183264086],[73.15999829827662,22.325002236842266]]]}",vadodara_features,0.8326869007350707,0.8240527194545222,0.4950760527822613,0.11970052998458726,High,0.5026790232288615,0.4973209767711385,0.5179626599162175,False
8,309.3178798438901,-0.0445859874436837,0.4238646107412036,-0.4666858915740163,Z9,"{""type"":""Polygon"",""coordinates"":[[[73.23000170282357,22.32500217610994],[73.23000170282357,22.44999972395041],[73.15999829827662,22.44999970618485],[73.15999829827662,22.325002236842266],[73.23000170282357,22.32500217610994]]]}",vadodara_features,0.7877344624712634,0.8502956010700643,0.5564437802519399,0.15101041785079228,High,0.05147875124998935,0.9485212487500106,0.634323336528851,False
9,310.20748192564605,0.0054132920775672,0.4271183864945654,-0.4858783941412088,Z10,"{""type"":""Polygon"",""coordinates"":[[[73.30000070827495,22.325002254421605],[73.30000070827495,22.449999725834992],[73.23000170282357,22.44999972395041],[73.23000170282357,22.32500217610994],[73.30000070827495,22.325002254421605]]]}",vadodara_features,0.7937739080186373,0.8804321930478863,0.7077647211222512,0.12193693992042846,High,0.27864646423661144,0.7213535357633886,0.620217597185353,False
